    0.503655284643173218E+02    0.640285500884056002E+00   -0.214881974458694458E+01    0.257900714874267578E+00    0.213636541366577148E+01   -0.240821395983743969E+05   -0.622396350544152188E+01    1
    0.520392954349517822E+02    0.139557781815528859E+00   -0.274810731410980225E+00    0.645164608955383301E+00    0.263632082939147949E+01   -0.239879423756356591E+05   -0.622646350544153027E+01    1
    0.680164575576782227E+02    0.437261426448821933E+00   -0.343299508094787598E-01    0.927015662193298340E+00    0.164915299415588379E+01   -0.239824279111405231E+05   -0.622896350544152266E+01    1
    0.552861571311950684E+02    0.270401635766029325E+00   -0.130505937337875366E+01    0.624684512615203857E+00    0.336139941215515137E+01   -0.238595995491033063E+05   -0.623146350544150884E+01    1
    0.997059524059295654E+02    0.449924853444099382E+00   -0.251459401845932007E+01    0.738210618495941162E+00    0.161765360832214355E+01   -0.237572965093785751E+05   -0.623396350544151101E+01    1
    0.593432128429412842E+02    0.217643988132476762E+00   -0.230249279737472534E+01    0.482925176620483398E+00    0.289741277694702148E+01   -0.232871978283062090E+05   -0.623646350544152028E+01    1
    0.975333809852600098E+02    0.491151261329650812E+00   -0.161177873611450195E+01    0.515472769737243652E+00    0.356748700141906738E+01   -0.232737392275959610E+05   -0.623896350544152778E+01    1
    0.988185375928878784E+02    0.749811112880706815E-01   -0.240499538183212280E+01    0.856536388397216797E+00    0.398962569236755371E+01   -0.232371502840971043E+05   -0.624146350544153439E+01    1
    0.918863505125045776E+02    0.678063431382179171E+00   -0.495190322399139404E+00    0.559063673019409180E+00    0.221540856361389160E+01   -0.231316703579349014E+05   -0.624396350544153034E+01    1
    0.573440968990325928E+02    0.389736294746398870E+00   -0.109316933155059814E+01    0.776014208793640137E+00    0.441750597953796387E+01   -0.230349316072000365E+05   -0.624646350544153162E+01    1
    0.578127503395080566E+02    0.255862271785736062E+00   -0.197219073772430420E+01    0.607337355613708496E+00    0.430388951301574707E+01   -0.229841019036084363E+05   -0.624896350544153023E+01    1
    0.861936897039413452E+02    0.145490577816963174E+00   -0.117800474166870117E+01    0.845714271068572998E+00    0.418577408790588379E+01   -0.229629923128386508E+05   -0.625146350544153151E+01    1
    0.549396634101867676E+02    0.565033152699470520E+00   -0.112094163894653320E+01    0.706829369068145752E+00    0.280233860015869141E+01   -0.229103759977010523E+05   -0.625396350544150792E+01    1
    0.614924579858779907E+02    0.557493102550506547E+00   -0.137354707717895508E+01    0.826934397220611572E+00    0.103066515922546387E+01   -0.227761615451391044E+05   -0.625646350544151808E+01    1
