    0.717116054057481733E+02    0.433090643447809176E+00   -0.991452488870670390E+00   -0.134532263872152114E+01    0.141321259553256307E+00    0.252143858385384467E+01    0.756784014060577078E+03
    0.713924515611487607E+02    0.429597289499519364E+00   -0.931715874236746622E+00   -0.131310963222982502E+01    0.136738660755281960E+00    0.252807443514530839E+01    0.756801374887909901E+03
    0.711538662828229178E+02    0.421150992742175989E+00   -0.656753325004569177E+00   -0.289471805192414067E+01    0.130858649589631754E+00    0.234575313770056049E+01    0.756893019873414687E+03
    0.715065972509783592E+02    0.287196754842572677E+00   -0.777207312667302030E+00   -0.202473857475947927E+00    0.127144317963220205E+00    0.244510850074717645E+01    0.756896571422699708E+03
    0.723470008166665366E+02    0.265539744447640724E+00   -0.768965755356124880E+00   -0.234520717030117787E+00    0.135727842098983809E+00    0.238537069837391424E+01    0.756898287609524004E+03
    0.710342250450656678E+02    0.403237982964492148E+00   -0.694416655910836234E+00   -0.293587914192490951E+01    0.141891724826470084E+00    0.255707279298645807E+01    0.756899701982932584E+03
    0.712430581761238244E+02    0.382595472031919348E+00   -0.704922644372279361E+00   -0.186110697965552752E+01    0.130420790130488268E+00    0.234572241758121525E+01    0.756904840591772199E+03
    0.713721436228367878E+02    0.224240454991884941E+00   -0.555546876695808045E+00   -0.123838565213760732E+01    0.141181497631435116E+00    0.256798834530204179E+01    0.756918194187236281E+03
    0.718020147046173918E+02    0.388419414253802775E+00   -0.660204811301428052E+00   -0.288472624083396134E+01    0.133563890589698669E+00    0.247861687594852853E+01    0.756935309933824897E+03
    0.717380516637024499E+02    0.348539522255259693E+00   -0.777243669191963527E+00   -0.105980872395255998E+01    0.146303591998807214E+00    0.247926168083268239E+01    0.756935998001941471E+03
    0.722864294322655212E+02    0.330796990982136219E+00   -0.837538257231037697E+00   -0.117864743166618569E+01    0.132009067044714073E+00    0.242365333637447700E+01    0.756947554409086365E+03
    0.720935356972208439E+02    0.377536783475213800E+00   -0.865461528468222330E+00   -0.141386038854654683E+01    0.125850707097966086E+00    0.244000573026048073E+01    0.756951529720059398E+03
    0.717063271510126015E+02    0.247140723738008106E+00   -0.820383622051439776E+00    0.639905554784565123E+00    0.135785421069500922E+00    0.253250942682930358E+01    0.756962297330377851E+03
    0.717635070003128135E+02    0.221690764489686276E+00   -0.603077494329857355E+00   -0.623212556970051956E+00    0.134626428449466373E+00    0.232545714144679572E+01    0.757000379020562264E+03
    0.718646549351909982E+02    0.427888027175164720E+00   -0.838447864844012791E+00   -0.241396947616433843E+01    0.138929559970573019E+00    0.232742446546341775E+01    0.757031186945500622E+03
    0.718119364912108864E+02    0.269545446261533705E+00   -0.743058994401238682E+00   -0.150684997997339032E+00    0.142081875624940346E+00    0.251885065446886802E+01    0.757142429857771504E+03
    0.713733788673407901E+02    0.158482123419983356E+00   -0.549566024291118893E+00   -0.289033246868271920E+00    0.139471198584760342E+00    0.241580811451818267E+01    0.757187267644863141E+03
    0.712585822083129585E+02    0.221999210608136932E+00   -0.594040174684160149E+00   -0.547390967745781332E+00    0.128207480925035783E+00    0.256403166857051357E+01    0.757239760937164647E+03
    0.710623891853058467E+02    0.380552002439906500E+00   -0.716207358893928170E+00   -0.236523236880969145E+01    0.132092900401065388E+00    0.259223240349982564E+01    0.757242174985421116E+03
    0.714945663940056306E+02    0.350064737842480767E+00   -0.613271761240121727E+00   -0.192108723437512463E+01    0.131238963775614392E+00    0.237559150359468507E+01    0.757258549707205248E+03
    0.718507332863443651E+02    0.277620941208541194E+00   -0.776087473267665473E+00    0.828956361727466451E-01    0.128165057244395697E+00    0.248433904971273067E+01    0.757289087295530180E+03
    0.714290372511664629E+02    0.111442252973982109E+00   -0.499377393895333199E+00   -0.696035852481855066E+00    0.130672556326592998E+00    0.245828233419963427E+01    0.757343933422490409E+03
    0.714048037998176568E+02    0.303755431532629017E+00   -0.728181630763134802E+00   -0.786166834553399418E+00    0.127887547110087596E+00    0.261654027027466451E+01    0.757398858715841357E+03
    0.721552000813260861E+02    0.267149257879434776E+00   -0.866631721112066877E+00    0.287207305112767042E+00    0.140035002664020108E+00    0.241567364273515217E+01    0.757408046434027597E+03
    0.720181796369096361E+02    0.375410522385967393E+00   -0.747253125802309182E+00   -0.239953901535923730E+01    0.141413181139107280E+00    0.250672176961167681E+01    0.757416944373662318E+03
    0.716185079200918437E+02    0.356187460736110073E+00   -0.894024075493334180E+00   -0.703712751368688494E+00    0.132781071238127824E+00    0.250977710998908510E+01    0.757431548844857502E+03
    0.723341550632921724E+02    0.297965643406403635E+00   -0.766891531801222381E+00   -0.879215573216481694E+00    0.137092996839114273E+00    0.240217811148687588E+01    0.757434674437415651E+03
    0.715080370773146967E+02    0.156665432685053480E+00   -0.680929196992582586E+00    0.296937955378503204E+00    0.140122923463530530E+00    0.256022380793147164E+01    0.757481617391957684E+03
    0.716896221989150035E+02    0.282505391252243054E+00   -0.661049846631639237E+00   -0.897755923345681772E+00    0.143284023634507068E+00    0.234721489703617436E+01    0.757497973770247313E+03
