    0.720657087825469347E+02    0.353126085780964827E+00    0.142366786728137212E+00    0.257989907719145650E+01    0.754291650723683347E+03
    0.721881674704806073E+02    0.335640246259311326E+00    0.138951965293133667E+00    0.255738573511870726E+01    0.754295522596180376E+03
    0.723069322292198962E+02    0.368659376104699343E+00    0.127664888110152919E+00    0.244113778444501861E+01    0.754324593001948074E+03
    0.720415531541815852E+02    0.380773172310686747E+00    0.144643544663777129E+00    0.242313789763084042E+01    0.754333552538798472E+03
    0.723980245412792982E+02    0.366735836838929186E+00    0.132097251430536522E+00    0.236646668431545670E+01    0.754334656097764992E+03
    0.717665058599043135E+02    0.365587230948869579E+00    0.130791586773535556E+00    0.255834723387668683E+01    0.754335642959771690E+03
    0.720704094652285931E+02    0.376135897855493506E+00    0.145302920047083284E+00    0.242210439880816875E+01    0.754339733783649649E+03
    0.719744590891513809E+02    0.361700477598501380E+00    0.145260235672573179E+00    0.249535833731213241E+01    0.754366797584088999E+03
    0.718297950881296288E+02    0.374350739606036487E+00    0.132692630626396829E+00    0.241290990620019041E+01    0.754372782822359795E+03
    0.716564371351076517E+02    0.400325296181424206E+00    0.137821063345162004E+00    0.245752732553021502E+01    0.754381128420310574E+03
    0.723632596200829994E+02    0.357065477496608830E+00    0.133638236800047827E+00    0.255202692379100604E+01    0.754382196865554079E+03
    0.722678687381931866E+02    0.370948167975000354E+00    0.128308790195394873E+00    0.240026755172585382E+01    0.754384494955268565E+03
    0.719487740404300524E+02    0.397597370138395523E+00    0.138276692933351958E+00    0.244616546399818713E+01    0.754398885232086855E+03
    0.717158902009887811E+02    0.401010971852715337E+00    0.133864605655072438E+00    0.251384879803971284E+01    0.754400092212048321E+03
    0.719411228156330367E+02    0.353653052662919909E+00    0.139758923864672702E+00    0.258389663381571966E+01    0.754402565855291982E+03
    0.722361762995362824E+02    0.377099236370420310E+00    0.139841460498764142E+00    0.235155228871177879E+01    0.754405570792396588E+03
    0.716766569657709454E+02    0.377601292471071048E+00    0.139214718790292291E+00    0.248875795003280054E+01    0.754408818095565834E+03
    0.720357510073052083E+02    0.363251368810286468E+00    0.125885614925809575E+00    0.251826055772253099E+01    0.754410929657959969E+03
    0.725618718398023503E+02    0.342833944862556805E+00    0.130889708872900107E+00    0.245908807490457981E+01    0.754413148238672989E+03
    0.720168516212545740E+02    0.391725175258899549E+00    0.140096431015796552E+00    0.239093148963932300E+01    0.754428596258851258E+03
    0.720435454496438865E+02    0.365635756472978080E+00    0.127949891556249168E+00    0.256894205902990569E+01    0.754432638207287368E+03
    0.721955449551961124E+02    0.358658237487283482E+00    0.146544408559865613E+00    0.248325978710982698E+01    0.754437626197201894E+03
    0.723421480253768721E+02    0.346649003536308176E+00    0.128969466661421783E+00    0.243215183268027646E+01    0.754441251114332431E+03
    0.725439884555993615E+02    0.328540319747919751E+00    0.134671032751957215E+00    0.250104410001861943E+01    0.754443094353430979E+03
    0.719897614025632322E+02    0.384905716164413603E+00    0.126564070385624283E+00    0.245503223856506736E+01    0.754451531568150017E+03
    0.719517290491327515E+02    0.382015398039643628E+00    0.144392118655318341E+00    0.247748771425578607E+01    0.754458474433877541E+03
    0.715898631028603205E+02    0.397672115983497998E+00    0.136274676587864629E+00    0.249822992861919513E+01    0.754470064044034302E+03
    0.717114437259211996E+02    0.371496927055459836E+00    0.139587914662099327E+00    0.252335791920988894E+01    0.754477092832584390E+03
    0.726760111130824384E+02    0.338459437008856556E+00    0.136861969809301348E+00    0.244209487166330685E+01    0.754478321538244700E+03
    0.722045466496401218E+02    0.358971429744939619E+00    0.142245852207486506E+00    0.237162444312276710E+01    0.754478661465499385E+03
    0.718175231124791225E+02    0.369725600602869076E+00    0.136315992621688337E+00    0.243021711824800324E+01    0.754492307116058441E+03
    0.718376040115331875E+02    0.372886195626728201E+00    0.141647221114077543E+00    0.256563966113234088E+01    0.754495349683565792E+03
    0.717963941789927702E+02    0.362879996666108373E+00    0.138702728090198762E+00    0.249614443129806762E+01    0.754495447799768044E+03
    0.720423897367295325E+02    0.393847824869873187E+00    0.133710047496490153E+00    0.246109689022878175E+01    0.754495590684264812E+03
    0.725818283336954124E+02    0.341407639711364785E+00    0.142308064844538701E+00    0.240428070396888094E+01    0.754501832724160977E+03
    0.725443448343947637E+02    0.360007221818473222E+00    0.138071444286073569E+00    0.241856200103704833E+01    0.754525755009500472E+03
    0.719478464650972427E+02    0.378075160898470375E+00    0.138227808599117263E+00    0.257599226200740539E+01    0.754540646211740636E+03
    0.721102803095961065E+02    0.365329588050436804E+00    0.126533720854630632E+00    0.253139103261628762E+01    0.754549565820468047E+03
