    0.719486892192553142E+02    0.270385264734564257E+00   -0.753317022771970102E+00    0.133165692458626583E+00    0.248908861353681488E+01    0.756218919731613369E+03
    0.723801142870485990E+02    0.354307828941186453E+00   -0.987293656636777595E+00    0.130967933967710920E+00    0.244324399877406639E+01    0.756226794695118542E+03
    0.716802094729427779E+02    0.229364823479552060E+00   -0.733977477251915644E+00    0.124013282529264843E+00    0.246078590133356645E+01    0.756240861568483183E+03
    0.725017640236526972E+02    0.242238610988830538E+00   -0.799752169533151314E+00    0.133090725469245524E+00    0.242835905209555758E+01    0.756313468800254896E+03
    0.715247394797142135E+02    0.274739501327337099E+00   -0.775037075317273505E+00    0.144051287586787896E+00    0.245337820319843480E+01    0.756330518919829956E+03
    0.724057353768490373E+02    0.199891155462983527E+00   -0.745575129501045986E+00    0.143218359314130378E+00    0.241903736540762360E+01    0.756336970562429201E+03
    0.719209849856805477E+02    0.920768314939035964E-01   -0.582714045709079809E+00    0.125363129674448043E+00    0.239926935508970240E+01    0.756337082143444377E+03
    0.715299009453625558E+02    0.288961752693271456E+00   -0.830502662645302259E+00    0.135499343958624341E+00    0.257938279651743940E+01    0.756351858388514643E+03
    0.718810789505127872E+02    0.208884684887994443E+00   -0.736534226618809740E+00    0.144203395326903350E+00    0.241918177138034363E+01    0.756370361915626063E+03
    0.720975912934940624E+02    0.190485700903455457E+00   -0.664763406919927302E+00    0.132329579275838993E+00    0.235147640403631053E+01    0.756373414013080037E+03
    0.724049462274635829E+02    0.332486304971957081E+00   -0.965074293909909731E+00    0.131542834474832893E+00    0.243107225876189226E+01    0.756395403818999966E+03
    0.723143717408897118E+02    0.281572545475340108E+00   -0.863844323320713592E+00    0.138125118667262459E+00    0.256208059157828405E+01    0.756406097443337558E+03
    0.722171331310359079E+02    0.321615183821524486E+00   -0.888557312983858871E+00    0.137510272844673903E+00    0.233649195501913232E+01    0.756425089033263816E+03
    0.720967537221148689E+02    0.382473109194855998E+00   -0.103840422279470435E+01    0.133608506017880435E+00    0.253576518198494583E+01    0.756435062205355962E+03
    0.718970960465256468E+02    0.159129179534047538E+00   -0.676269225333812951E+00    0.146707935925558780E+00    0.247767834490843786E+01    0.756545099167120156E+03
    0.723426208879926946E+02    0.194480143972694586E+00   -0.729104941912052773E+00    0.138453162148209713E+00    0.251990400167569994E+01    0.756560565925749188E+03
    0.721690112686961243E+02    0.177749442306500305E+00   -0.724193180274604220E+00    0.131978879607501043E+00    0.245254722527584468E+01    0.756564959942024529E+03
    0.716157993680952529E+02    0.199406746471358920E+00   -0.713428139639928016E+00    0.136324593307227127E+00    0.244497476485881027E+01    0.756565932440406755E+03
    0.716859153991702271E+02    0.717821395032855469E-01   -0.572150686617810766E+00    0.144950288644057124E+00    0.253676932646248554E+01    0.756569325154094827E+03
    0.713782461527183898E+02    0.265693288293581908E+00   -0.700572541514790981E+00    0.133424067664342200E+00    0.242863039578239093E+01    0.756570395368469462E+03
    0.717637986820495541E+02    0.103588043803354485E+00   -0.554829864326973343E+00    0.134471565290362305E+00    0.242183200221434447E+01    0.756573996411425924E+03
    0.711203023113769177E+02    0.190336599726880218E+00   -0.628978975096400106E+00    0.134715807064004017E+00    0.245107174624092927E+01    0.756589485666701080E+03
    0.715435780259515752E+02    0.176994691836506790E+00   -0.637822321106796597E+00    0.136407093006891522E+00    0.233190266188246564E+01    0.756596563133393147E+03
